split,image_path,label_path,class_id,class_name,x_center,y_center,bbox_width_norm,bbox_height_norm,bbox_area_norm,bbox_width_px,bbox_height_px,image_width,image_height
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.txt,3,Truk,0.7346590909090909,0.6431818181818182,0.07272727272727272,0.21647727272727274,0.01574380165289256,64.0,190.5,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.txt,3,Truk,0.5380681818181818,0.35909090909090907,0.04318181818181818,0.11818181818181818,0.0051033057851239665,38.0,104.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.txt,3,Truk,0.2767045454545455,0.27102272727272725,0.04431818181818182,0.1278409090909091,0.005665676652892562,39.0,112.5,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.txt,2,Motor,0.9102272727272728,0.5079545454545454,0.17954545454545454,0.3,0.05386363636363636,158.0,264.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.txt,3,Truk,0.6232954545454545,0.3352272727272727,0.051704545454545454,0.1431818181818182,0.007403150826446281,45.5,126.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.txt,3,Truk,0.6193181818181818,0.08068181818181819,0.026704545454545453,0.09147727272727273,0.0024428589876033056,23.5,80.5,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.txt,3,Truk,0.41647727272727275,0.025,0.028409090909090908,0.05,0.0014204545454545455,25.0,44.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.txt,2,Motor,0.09545454545454546,0.7534090909090909,0.19090909090909092,0.48409090909090907,0.09241735537190082,168.0,426.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.txt,2,Motor,0.2346590909090909,0.1403409090909091,0.12272727272727273,0.20852272727272728,0.025591425619834712,108.0,183.5,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.txt,3,Truk,0.5630681818181819,0.2539772727272727,0.036931818181818184,0.13068181818181818,0.0048263171487603305,32.5,115.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.txt,3,Truk,0.5056818181818182,0.2852272727272727,0.03295454545454545,0.11818181818181818,0.0038946280991735533,28.999999999999996,104.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.txt,3,Truk,0.3795454545454545,0.058522727272727275,0.02556818181818182,0.08863636363636364,0.002266270661157025,22.5,78.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.txt,3,Truk,0.6477272727272727,0.23522727272727273,0.03295454545454545,0.09318181818181819,0.0030707644628099173,28.999999999999996,82.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.txt,3,Truk,0.6755681818181818,0.9215909090909091,0.08125,0.15681818181818183,0.012741477272727274,71.5,138.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.txt,3,Truk,0.475,0.22727272727272727,0.03125,0.1318181818181818,0.0041193181818181815,27.5,115.99999999999999,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075309_jpg.rf.b4dd8a891fd36abde8d22612fee8b7ae.txt,3,Truk,0.3477272727272727,0.09318181818181819,0.0375,0.10568181818181818,0.003963068181818181,33.0,93.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,2,Motor,0.4034090909090909,0.4147727272727273,0.1784090909090909,0.4153409090909091,0.07410059400826446,157.0,365.5,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,2,Motor,0.09431818181818181,0.5272727272727272,0.18806818181818183,0.4096590909090909,0.07704384039256199,165.5,360.5,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,2,Motor,0.9102272727272728,0.5022727272727273,0.17954545454545454,0.2846590909090909,0.05110924586776859,158.0,250.5,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,3,Truk,0.25738636363636364,0.6835227272727272,0.06818181818181818,0.23352272727272727,0.015922004132231403,59.99999999999999,205.5,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,2,Motor,0.20170454545454544,0.2818181818181818,0.14829545454545454,0.26136363636363635,0.03875903925619834,130.5,230.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,2,Motor,0.28238636363636366,0.09318181818181819,0.12556818181818183,0.18636363636363637,0.023401342975206615,110.50000000000001,164.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,3,Truk,0.05056818181818182,0.02784090909090909,0.036931818181818184,0.05568181818181818,0.002056430785123967,32.5,49.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,3,Truk,0.41363636363636364,0.07443181818181818,0.035227272727272725,0.09602272727272727,0.0033826188016528925,30.999999999999996,84.5,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,3,Truk,0.5318181818181819,0.3528409090909091,0.04431818181818182,0.15568181818181817,0.006899535123966942,39.0,137.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,3,Truk,0.07840909090909091,0.1215909090909091,0.03806818181818182,0.11534090909090909,0.004390818698347108,33.5,101.5,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,3,Truk,0.8454545454545455,0.8386363636363636,0.09431818181818181,0.2636363636363636,0.02486570247933884,83.0,231.99999999999997,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,2,Motor,0.6267045454545455,0.4431818181818182,0.16022727272727272,0.35568181818181815,0.0569899276859504,141.0,313.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,3,Truk,0.70625,0.975,0.1,0.05,0.005000000000000001,88.0,44.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,3,Truk,0.8125,0.95625,0.075,0.0875,0.0065625,66.0,77.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,3,Truk,0.6448863636363636,0.11193181818181819,0.031818181818181815,0.09886363636363636,0.003145661157024793,27.999999999999996,87.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,3,Truk,0.56875,0.23863636363636365,0.03295454545454545,0.11136363636363636,0.003669938016528925,28.999999999999996,98.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,3,Truk,0.6846590909090909,0.20397727272727273,0.06818181818181818,0.11136363636363636,0.007592975206611569,59.99999999999999,98.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,3,Truk,0.7204545454545455,0.8193181818181818,0.058522727272727275,0.14431818181818182,0.008445893595041323,51.5,127.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,3,Truk,0.6130681818181818,0.21477272727272728,0.04318181818181818,0.10681818181818181,0.004612603305785124,38.0,94.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,3,Truk,0.6170454545454546,0.24147727272727273,0.04147727272727273,0.05568181818181818,0.002309529958677686,36.5,49.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,3,Truk,0.031818181818181815,0.9130681818181818,0.06306818181818181,0.17102272727272727,0.010786092458677685,55.5,150.5,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075442_jpg.rf.9d7a5fe2f9f3f8cdb988f631d3ee277b.txt,2,Motor,0.5613636363636364,0.04772727272727273,0.075,0.09545454545454546,0.007159090909090909,66.0,84.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075743_jpg.rf.4776d92acfd78d709f803a82df7a7ea8.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075743_jpg.rf.4776d92acfd78d709f803a82df7a7ea8.txt,2,Motor,0.0875,0.6369318181818182,0.175,0.6039772727272728,0.10569602272727273,154.0,531.5,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075743_jpg.rf.4776d92acfd78d709f803a82df7a7ea8.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075743_jpg.rf.4776d92acfd78d709f803a82df7a7ea8.txt,2,Motor,0.30170454545454545,0.45,0.19943181818181818,0.45,0.08974431818181819,175.5,396.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075743_jpg.rf.4776d92acfd78d709f803a82df7a7ea8.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075743_jpg.rf.4776d92acfd78d709f803a82df7a7ea8.txt,3,Truk,0.45795454545454545,0.35625,0.04772727272727273,0.1625,0.007755681818181819,42.0,143.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075743_jpg.rf.4776d92acfd78d709f803a82df7a7ea8.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075743_jpg.rf.4776d92acfd78d709f803a82df7a7ea8.txt,3,Truk,0.6295454545454545,0.24147727272727273,0.042045454545454546,0.13863636363636364,0.005829028925619835,37.0,122.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075743_jpg.rf.4776d92acfd78d709f803a82df7a7ea8.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075743_jpg.rf.4776d92acfd78d709f803a82df7a7ea8.txt,3,Truk,0.5102272727272728,0.2278409090909091,0.04375,0.14431818181818182,0.006313920454545454,38.5,127.0,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075743_jpg.rf.4776d92acfd78d709f803a82df7a7ea8.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075743_jpg.rf.4776d92acfd78d709f803a82df7a7ea8.txt,3,Truk,0.5482954545454546,0.12897727272727272,0.035227272727272725,0.1028409090909091,0.0036228047520661154,30.999999999999996,90.5,880,880
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBarat_20260315_075743_jpg.rf.4776d92acfd78d709f803a82df7a7ea8.jpg,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatBarat_20260315_075743_jpg.rf.4776d92acfd78d709f803a82df7a7ea8.txt,3,Truk,0.6704545454545454,0.08068181818181819,0.03068181818181818,0.1,0.0030681818181818184,27.0,88.0,880,880
